DATA,CORINTHIANS,PLACARCOR,PLACARADV,ADVERSÁRIO
09-03-08,CORINTHIANS,2,0,GUARATINGUETÁ
12-03-08,CORINTHIANS,1,0,RIO PRETO
15-03-08,CORINTHIANS,2,2,JUVENTUS
19-03-08,CORINTHIANS,2,1,FORTALEZA
23-03-08,CORINTHIANS,1,0,RIO CLARO
26-03-08,CORINTHIANS,1,2,SANTOS
30-03-08,CORINTHIANS,3,1,MARÍLIA
03-04-08,CORINTHIANS,2,0,FORTALEZA
06-04-08,CORINTHIANS,2,3,NOROESTE
16-04-08,CORINTHIANS,1,3,GOIÁS
26-04-08,CORINTHIANS,3,0,CENE
30-04-08,CORINTHIANS,4,0,GOIÁS
06-05-08,CORINTHIANS,2,1,SÃO CAETANO
10-05-08,CORINTHIANS,3,2,CRB
13-05-08,CORINTHIANS,3,1,SÃO CAETANO
17-05-08,CORINTHIANS,3,1,GAMA
20-05-08,CORINTHIANS,1,2,BOTAFOGO
24-05-08,CORINTHIANS,1,0,ABC
28-05-08,CORINTHIANS,2,1,BOTAFOGO
31-05-08,CORINTHIANS,2,0,FORTALEZA
04-06-08,CORINTHIANS,3,1,SPORT
07-06-08,CORINTHIANS,4,1,BARUERI
11-06-08,CORINTHIANS,0,2,SPORT
14-06-08,CORINTHIANS,4,1,BRASILIENSE
21-06-08,CORINTHIANS,1,1,PONTE PRETA
25-06-08,CORINTHIANS,1,1,BRAGANTINO
05-07-08,CORINTHIANS,1,0,SÃO CAETANO
08-07-08,CORINTHIANS,5,0,MARÍLIA
12-07-08,CORINTHIANS,1,1,SANTO ANDRÉ
19-07-08,CORINTHIANS,0,1,BAHIA
22-07-08,CORINTHIANS,2,2,CEARÁ
26-07-08,CORINTHIANS,2,0,PARANÁ
02-08-08,CORINTHIANS,0,0,CRICIÚMA
05-08-08,CORINTHIANS,2,0,JUVENTUDE
09-08-08,CORINTHIANS,1,2,VILA NOVA
12-08-08,CORINTHIANS,1,1,AVAÍ
16-08-08,CORINTHIANS,2,0,AMÉRICA
23-08-08,CORINTHIANS,2,1,CRB
26-08-08,CORINTHIANS,5,0,GAMA
30-08-08,CORINTHIANS,4,0,ABC
06-09-08,CORINTHIANS,3,1,FORTALEZA
13-09-08,CORINTHIANS,1,0,BARUERI
16-09-08,CORINTHIANS,1,1,BRASILIENSE
20-09-08,CORINTHIANS,3,0,PONTE PRETA
24-09-08,CORINTHIANS,2,0,BRAGANTINO
27-09-08,CORINTHIANS,2,2,SÃO CAETANO
04-10-08,CORINTHIANS,1,1,MARÍLIA
11-10-08,CORINTHIANS,2,2,SANTO ANDRÉ
18-10-08,CORINTHIANS,3,0,BAHIA
25-10-08,CORINTHIANS,2,0,CEARÁ
28-10-08,CORINTHIANS,2,0,MIXTO
01-11-08,CORINTHIANS,2,1,PARANÁ
08-11-08,CORINTHIANS,2,0,CRICIÚMA
12-11-08,CORINTHIANS,2,1,JUVENTUDE
15-11-08,CORINTHIANS,3,1,VILA NOVA
22-11-08,CORINTHIANS,3,2,AVAÍ
29-11-08,CORINTHIANS,0,2,AMÉRICA
17-01-09,CORINTHIANS,5,1,ESTUDIANTES
22-01-09,CORINTHIANS,2,2,BARUERI
25-01-09,CORINTHIANS,1,0,BRAGANTINO
28-01-09,CORINTHIANS,2,0,BOTAFOGO (RIBEIRÃO PRETO)
31-01-09,CORINTHIANS,4,1,OESTE
04-02-09,CORINTHIANS,3,2,PAULISTA
07-02-09,CORINTHIANS,1,1,PORTUGUESA
11-02-09,CORINTHIANS,2,0,MOGI MIRIM
15-02-09,CORINTHIANS,1,1,SÃO PAULO
21-02-09,CORINTHIANS,3,1,GUARATINGUETÁ
25-02-09,CORINTHIANS,2,0,NOROESTE
01-03-09,CORINTHIANS,1,1,MARÍLIA
04-03-09,CORINTHIANS,2,0,ITUMBIARA
08-03-09,CORINTHIANS,1,1,PALMEIRAS
11-03-09,CORINTHIANS,2,1,SÃO CAETANO
15-03-09,CORINTHIANS,0,0,SANTO ANDRÉ
22-03-09,CORINTHIANS,1,0,SANTOS
25-03-09,CORINTHIANS,2,2,PONTE PRETA
28-03-09,CORINTHIANS,0,0,GUARANI
31-03-09,CORINTHIANS,3,0,ITUANO
05-04-09,CORINTHIANS,2,2,MIRASSOL
12-04-09,CORINTHIANS,2,1,SÃO PAULO
15-04-09,CORINTHIANS,2,0,MISTO
19-04-09,CORINTHIANS,2,0,SÃO PAULO
26-04-09,CORINTHIANS,3,1,SANTOS
29-04-09,CORINTHIANS,2,3,ATLÉTICO PARANAENSE
03-05-09,CORINTHIANS,1,1,SANTOS
06-05-09,CORINTHIANS,2,0,ATLÉTICO PARANAENSE
10-05-09,CORINTHIANS,0,1,INTERNACIONAL
13-05-09,CORINTHIANS,1,0,FLUMINENSE
17-05-09,CORINTHIANS,0,0,BOTAFOGO
20-05-09,CORINTHIANS,2,2,FLUMINENSE
23-05-09,CORINTHIANS,2,1,BARUERI
27-05-09,CORINTHIANS,1,1,VASCO DA GAMA
31-05-09,CORINTHIANS,1,3,SANTOS
03-06-09,CORINTHIANS,0,0,VASCO DA GAMA
06-06-09,CORINTHIANS,2,0,CORITIBA
14-06-09,CORINTHIANS,0,0,GOIÁS
17-06-09,CORINTHIANS,2,0,INTERNACIONAL
21-06-09,CORINTHIANS,3,1,SÃO PAULO
27-06-09,CORINTHIANS,0,1,ATLÉTICO PARANAENSE
01-07-09,CORINTHIANS,2,2,INTERNACIONAL
08-07-09,CORINTHIANS,4,2,FLUMINENSE
12-07-09,CORINTHIANS,0,3,GRÊMIO
16-07-09,CORINTHIANS,4,3,SPORT
19-07-09,CORINTHIANS,2,1,CRUZEIRO
23-07-09,CORINTHIANS,2,1,VITÓRIA
26-07-09,CORINTHIANS,0,3,PALMEIRAS
29-07-09,CORINTHIANS,1,1,SANTO ANDRÉ
02-08-09,CORINTHIANS,0,0,AVAÍ
05-08-09,CORINTHIANS,0,1,NÁUTICO
09-08-09,CORINTHIANS,0,1,FLAMENGO
16-08-09,CORINTHIANS,2,0,ATLÉTICO MINEIRO
19-08-09,CORINTHIANS,2,1,INTERNACIONAL
23-08-09,CORINTHIANS,3,3,BOTAFOGO
26-08-09,CORINTHIANS,2,2,BARUERI
02-09-09,CORINTHIANS,2,1,SANTOS
16-09-09,CORINTHIANS,1,1,CORITIBA
20-09-09,CORINTHIANS,1,4,GOIÁS
27-09-09,CORINTHIANS,1,1,SÃO PAULO
03-10-09,CORINTHIANS,1,3,ATLÉTICO PARANAENSE
07-10-09,CORINTHIANS,1,1,FLUMINENSE
10-10-09,CORINTHIANS,2,1,GRÊMIO
18-10-09,CORINTHIANS,0,2,SPORT
25-10-09,CORINTHIANS,0,1,CRUZEIRO
28-10-09,CORINTHIANS,1,0,VITÓRIA
01-11-09,CORINTHIANS,2,2,PALMEIRAS
08-11-09,CORINTHIANS,2,0,SANTO ANDRÉ
15-11-09,CORINTHIANS,1,3,AVAÍ
21-11-09,CORINTHIANS,2,3,NÁUTICO
29-11-09,CORINTHIANS,0,2,FLAMENGO
05-12-09,CORINTHIANS,3,0,ATLÉTICO MINEIRO
13-01-10,CORINTHIANS,3,0,HURACÁN
17-01-10,CORINTHIANS,1,1,MONTE AZUL
20-01-10,CORINTHIANS,2,1,BRAGANTINO
24-01-10,CORINTHIANS,2,1,OESTE
27-01-10,CORINTHIANS,1,1,MIRASSOL
31-01-10,CORINTHIANS,1,0,PALMEIRAS
03-02-10,CORINTHIANS,1,2,PONTE PRETA
06-02-10,CORINTHIANS,4,0,SERTÃOZINHO
13-02-10,CORINTHIANS,1,1,PORTUGUESA
17-02-10,CORINTHIANS,3,0,MOGI MIRIM
20-02-10,CORINTHIANS,0,0,RIO BRANCO
24-02-10,CORINTHIANS,2,1,RACING
28-02-10,CORINTHIANS,1,2,SANTOS
04-03-10,CORINTHIANS,1,1,BOTAFOGO (RIBEIRÃO PRETO)
07-03-10,CORINTHIANS,1,0,SÃO CAETANO
10-03-10,CORINTHIANS,1,1,INDEPENDIENTE MEDELLÍN
14-03-10,CORINTHIANS,2,1,SANTO ANDRÉ
17-03-10,CORINTHIANS,1,0,CERRO PORTEÑO
21-03-10,CORINTHIANS,0,2,GRÊMIO PRUDENTE
24-03-10,CORINTHIANS,0,1,PAULISTA
28-03-10,CORINTHIANS,4,3,SÃO PAULO
01-04-10,CORINTHIANS,2,1,CERRO PORTEÑO
04-04-10,CORINTHIANS,2,0,ITUANO
07-04-10,CORINTHIANS,5,1,RIO CLARO
14-04-10,CORINTHIANS,2,0,RACING
22-04-10,CORINTHIANS,1,0,INDEPENDIENTE MEDELLÍN
25-04-10,CORINTHIANS,1,3,BOTAFOGO
28-04-10,CORINTHIANS,0,1,FLAMENGO
05-05-10,CORINTHIANS,2,1,FLAMENGO
09-05-10,CORINTHIANS,2,1,ATLÉTICO PARANAENSE
16-05-10,CORINTHIANS,2,1,GRÊMIO
23-05-10,CORINTHIANS,1,0,FLUMINENSE
26-05-10,CORINTHIANS,2,2,GRÊMIO PRUDENTE
30-05-10,CORINTHIANS,4,2,SANTOS
03-06-10,CORINTHIANS,2,0,INTERNACIONAL
06-06-10,CORINTHIANS,2,2,BOTAFOGO
25-06-10,CORINTHIANS,1,0,IRATY
27-06-10,CORINTHIANS,0,1,ATLÉTICO PARANAENSE
07-07-10,CORINTHIANS,6,0,COMERCIAL
14-07-10,CORINTHIANS,0,0,CEARÁ
18-07-10,CORINTHIANS,1,0,ATLÉTICO MINEIRO
21-07-10,CORINTHIANS,1,3,ATLÉTICO GOIANIENSE
25-07-10,CORINTHIANS,3,1,GUARANI
01-08-10,CORINTHIANS,1,1,PALMEIRAS
08-08-10,CORINTHIANS,1,0,FLAMENGO
15-08-10,CORINTHIANS,2,3,AVAÍ
22-08-10,CORINTHIANS,3,0,SÃO PAULO
25-08-10,CORINTHIANS,0,1,CRUZEIRO
29-08-10,CORINTHIANS,2,1,VITÓRIA
04-09-10,CORINTHIANS,5,1,GOIÁS
08-09-10,CORINTHIANS,1,1,ATLÉTICO PARANAENSE
11-09-10,CORINTHIANS,0,1,GRÊMIO
15-09-10,CORINTHIANS,2,1,FLUMINENSE
18-09-10,CORINTHIANS,3,0,GRÊMIO PRUDENTE
22-09-10,CORINTHIANS,3,2,SANTOS
26-09-10,CORINTHIANS,2,3,INTERNACIONAL
29-09-10,CORINTHIANS,1,1,BOTAFOGO
02-10-10,CORINTHIANS,2,2,CEARÁ
06-10-10,CORINTHIANS,1,2,ATLÉTICO MINEIRO
10-10-10,CORINTHIANS,3,4,ATLÉTICO GOIANIENSE
13-10-10,CORINTHIANS,0,2,VASCO DA GAMA
17-10-10,CORINTHIANS,0,0,GUARANI
24-10-10,CORINTHIANS,1,0,PALMEIRAS
27-10-10,CORINTHIANS,1,1,FLAMENGO
03-11-10,CORINTHIANS,4,0,AVAÍ
07-11-10,CORINTHIANS,2,0,SÃO PAULO
13-11-10,CORINTHIANS,1,0,CRUZEIRO
21-11-10,CORINTHIANS,1,1,VITÓRIA
28-11-10,CORINTHIANS,2,0,VASCO DA GAMA
05-12-10,CORINTHIANS,1,1,GOIÁS
16-01-11,CORINTHIANS,2,0,PORTUGUESA
19-01-11,CORINTHIANS,1,1,BRAGANTINO
23-01-11,CORINTHIANS,1,1,NOROESTE
26-01-11,CORINTHIANS,0,0,TOLIMA
30-01-11,CORINTHIANS,2,2,SÃO BERNARDO (FC)
02-02-11,CORINTHIANS,0,2,TOLIMA
06-02-11,CORINTHIANS,1,0,PALMEIRAS
09-02-11,CORINTHIANS,4,0,ITUANO
13-02-11,CORINTHIANS,0,0,PAULISTA
17-02-11,CORINTHIANS,2,0,MOGI MIRIM
20-02-11,CORINTHIANS,3,1,SANTOS
26-02-11,CORINTHIANS,4,0,GRÊMIO PRUDENTE
05-03-11,CORINTHIANS,2,0,LINENSE
09-03-11,CORINTHIANS,0,1,PONTE PRETA
13-03-11,CORINTHIANS,3,2,MIRASSOL
20-03-11,CORINTHIANS,1,0,AMERICANA
23-03-11,CORINTHIANS,3,0,OESTE
27-03-11,CORINTHIANS,1,2,SÃO PAULO
03-04-11,CORINTHIANS,0,0,BOTAFOGO (RIBEIRÃO PRETO)
10-04-11,CORINTHIANS,1,2,SÃO CAETANO
17-04-11,CORINTHIANS,2,0,SANTO ANDRÉ
23-04-11,CORINTHIANS,2,1,OESTE
01-05-11,CORINTHIANS,1,1,PALMEIRAS
08-05-11,CORINTHIANS,0,0,SANTOS
15-05-11,CORINTHIANS,1,2,SANTOS
22-05-11,CORINTHIANS,2,1,GRÊMIO
29-05-11,CORINTHIANS,2,1,CORITIBA
05-06-11,CORINTHIANS,1,1,FLAMENGO
12-06-11,CORINTHIANS,2,0,FLUMINENSE
26-06-11,CORINTHIANS,5,0,SÃO PAULO
29-06-11,CORINTHIANS,1,0,BAHIA
06-07-11,CORINTHIANS,2,1,VASCO DA GAMA
10-07-11,CORINTHIANS,1,0,ATLÉTICO GOIANIENSE
14-07-11,CORINTHIANS,1,0,INTERNACIONAL
20-07-11,CORINTHIANS,2,0,BOTAFOGO
24-07-11,CORINTHIANS,0,1,CRUZEIRO
31-07-11,CORINTHIANS,2,3,AVAÍ
03-08-11,CORINTHIANS,2,1,AMÉRICA
07-08-11,CORINTHIANS,1,1,ATLÉTICO PARANAENSE
10-08-11,CORINTHIANS,0,0,SANTOS
14-08-11,CORINTHIANS,2,2,CEARÁ
17-08-11,CORINTHIANS,3,2,ATLÉTICO MINEIRO
20-08-11,CORINTHIANS,0,2,FIGUEIRENSE
28-08-11,CORINTHIANS,1,2,PALMEIRAS
31-08-11,CORINTHIANS,3,2,GRÊMIO
04-09-11,CORINTHIANS,0,1,CORITIBA
08-09-11,CORINTHIANS,2,1,FLAMENGO
11-09-11,CORINTHIANS,0,1,FLUMINENSE
15-09-11,CORINTHIANS,2,0,GRÊMIO ESPORTIVO OSASCO
18-09-11,CORINTHIANS,1,3,SANTOS
21-09-11,CORINTHIANS,0,0,SÃO PAULO
25-09-11,CORINTHIANS,1,0,BAHIA
02-10-11,CORINTHIANS,2,2,VASCO DA GAMA
09-10-11,CORINTHIANS,3,0,ATLÉTICO GOIANIENSE
12-10-11,CORINTHIANS,0,2,BOTAFOGO
16-10-11,CORINTHIANS,1,0,CRUZEIRO
23-10-11,CORINTHIANS,1,1,INTERNACIONAL
30-10-11,CORINTHIANS,2,1,AVAÍ
06-11-11,CORINTHIANS,1,2,AMÉRICA
13-11-11,CORINTHIANS,2,1,ATLÉTICO PARANAENSE
16-11-11,CORINTHIANS,1,0,CEARÁ
20-11-11,CORINTHIANS,2,1,ATLÉTICO MINEIRO
27-11-11,CORINTHIANS,1,0,FIGUEIRENSE
04-12-11,CORINTHIANS,0,0,PALMEIRAS
15-01-12,CORINTHIANS,2,2,FLAMENGO
18-01-12,CORINTHIANS,0,1,PORTUGUESA
21-01-12,CORINTHIANS,2,1,MIRASSOL
25-01-12,CORINTHIANS,2,0,GUARATINGUETÁ
29-01-12,CORINTHIANS,1,0,LINENSE
01-02-12,CORINTHIANS,1,0,ITUANO
05-02-12,CORINTHIANS,1,1,BRAGANTINO
08-02-12,CORINTHIANS,1,1,MOGI MIRIM
12-02-12,CORINTHIANS,1,0,SÃO PAULO
15-02-12,CORINTHIANS,1,1,DEPORTIVO TÁCHIRA
18-02-12,CORINTHIANS,1,0,SÃO CAETANO
22-02-12,CORINTHIANS,2,0,PORTUGUESA
25-02-12,CORINTHIANS,1,0,BOTAFOGO (RIBEIRÃO PRETO)
29-02-12,CORINTHIANS,2,1,CATANDUVENSE
04-03-12,CORINTHIANS,0,1,SANTOS
07-03-12,CORINTHIANS,2,0,NACIONAL
10-03-12,CORINTHIANS,1,1,GUARANI
14-03-12,CORINTHIANS,0,0,CRUZ AZUL
18-03-12,CORINTHIANS,3,3,COMERCIAL (RIBEIRÃO PRETO)
21-03-12,CORINTHIANS,1,0,CRUZ AZUL
25-03-12,CORINTHIANS,2,1,PALMEIRAS
28-03-12,CORINTHIANS,1,0,XV DE PIRACICABA
01-04-12,CORINTHIANS,3,0,OESTE
08-04-12,CORINTHIANS,1,0,PAULISTA
11-04-12,CORINTHIANS,3,1,NACIONAL
15-04-12,CORINTHIANS,2,1,PONTE PRETA
18-04-12,CORINTHIANS,6,0,DEPORTIVO TÁCHIRA
22-04-12,CORINTHIANS,2,3,PONTE PRETA
02-05-12,CORINTHIANS,0,0,EMELEC
09-05-12,CORINTHIANS,3,0,EMELEC
16-05-12,CORINTHIANS,0,0,VASCO DA GAMA
20-05-12,CORINTHIANS,0,1,FLUMINENSE
23-05-12,CORINTHIANS,1,0,VASCO DA GAMA
27-05-12,CORINTHIANS,0,1,ATLÉTICO MINEIRO
07-06-12,CORINTHIANS,1,1,FIGUEIRENSE
10-06-12,CORINTHIANS,0,2,GRÊMIO
13-06-12,CORINTHIANS,1,0,SANTOS
17-06-12,CORINTHIANS,0,1,PONTE PRETA
20-06-12,CORINTHIANS,1,1,SANTOS
24-06-12,CORINTHIANS,2,1,PALMEIRAS
27-06-12,CORINTHIANS,1,1,BOCA JUNIORS
04-07-12,CORINTHIANS,2,0,BOCA JUNIORS
08-07-12,CORINTHIANS,1,1,SPORT
11-07-12,CORINTHIANS,1,3,BOTAFOGO
14-07-12,CORINTHIANS,2,1,NÁUTICO
18-07-12,CORINTHIANS,3,0,FLAMENGO
21-07-12,CORINTHIANS,1,1,PORTUGUESA
25-07-12,CORINTHIANS,2,0,CRUZEIRO
29-07-12,CORINTHIANS,0,0,BAHIA
05-08-12,CORINTHIANS,0,0,VASCO DA GAMA
08-08-12,CORINTHIANS,1,1,ATLÉTICO GOIANIENSE
12-08-12,CORINTHIANS,2,1,CORITIBA
16-08-12,CORINTHIANS,1,0,INTERNACIONAL
19-08-12,CORINTHIANS,2,3,SANTOS
26-08-12,CORINTHIANS,1,2,SÃO PAULO
29-08-12,CORINTHIANS,1,1,FLUMINENSE
02-09-12,CORINTHIANS,1,0,ATLÉTICO MINEIRO
05-09-12,CORINTHIANS,0,1,FIGUEIRENSE
08-09-12,CORINTHIANS,3,1,GRÊMIO
12-09-12,CORINTHIANS,1,1,PONTE PRETA
16-09-12,CORINTHIANS,2,0,PALMEIRAS
23-09-12,CORINTHIANS,2,2,BOTAFOGO
30-09-12,CORINTHIANS,3,0,SPORT
06-10-12,CORINTHIANS,1,2,NÁUTICO
10-10-12,CORINTHIANS,3,2,FLAMENGO
13-10-12,CORINTHIANS,1,1,PORTUGUESA
17-10-12,CORINTHIANS,0,2,CRUZEIRO
20-10-12,CORINTHIANS,1,1,BAHIA
27-10-12,CORINTHIANS,1,0,VASCO DA GAMA
04-11-12,CORINTHIANS,2,0,ATLÉTICO GOIANIENSE
10-11-12,CORINTHIANS,5,1,CORITIBA
18-11-12,CORINTHIANS,2,0,INTERNACIONAL
24-11-12,CORINTHIANS,1,1,SANTOS
02-12-12,CORINTHIANS,1,3,SÃO PAULO
12-12-12,CORINTHIANS,1,0,AL-AHLY
16-12-12,CORINTHIANS,1,0,CHELSEA
20-01-13,CORINTHIANS,1,1,PAULISTA
23-01-13,CORINTHIANS,0,1,PONTE PRETA
27-01-13,CORINTHIANS,1,0,MIRASSOL
30-01-13,CORINTHIANS,2,1,MOGI MIRIM
03-02-13,CORINTHIANS,5,0,OESTE
06-02-13,CORINTHIANS,0,0,BOTAFOGO (RIBEIRÃO PRETO)
09-02-13,CORINTHIANS,2,2,SÃO CAETANO
17-02-13,CORINTHIANS,2,2,PALMEIRAS
20-02-13,CORINTHIANS,1,1,SAN JOSÉ
24-02-13,CORINTHIANS,2,2,BRAGANTINO
27-02-13,CORINTHIANS,2,0,MILLONARIOS
03-03-13,CORINTHIANS,0,0,SANTOS
06-03-13,CORINTHIANS,0,1,TIJUANA
09-03-13,CORINTHIANS,3,2,ITUANO
13-03-13,CORINTHIANS,3,0,TIJUANA
16-03-13,CORINTHIANS,3,0,UNIÃO BARBARENSE
20-03-13,CORINTHIANS,1,1,XV DE PIRACICABA
24-03-13,CORINTHIANS,1,0,GUARANI
27-03-13,CORINTHIANS,1,1,PENAPOLENSE
31-03-13,CORINTHIANS,2,1,SÃO PAULO
03-04-13,CORINTHIANS,1,0,MILLONARIOS
07-04-13,CORINTHIANS,2,0,SÃO BERNARDO (FC)
10-04-13,CORINTHIANS,3,0,SAN JOSÉ
14-04-13,CORINTHIANS,1,2,LINENSE
21-04-13,CORINTHIANS,2,0,ATLÉTICO SOROCABA
28-04-13,CORINTHIANS,4,0,PONTE PRETA
01-05-13,CORINTHIANS,0,1,BOCA JUNIORS
05-05-13,CORINTHIANS,0,0,SÃO PAULO
12-05-13,CORINTHIANS,2,1,SANTOS
15-05-13,CORINTHIANS,1,1,BOCA JUNIORS
19-05-13,CORINTHIANS,1,1,SANTOS
25-05-13,CORINTHIANS,1,1,BOTAFOGO
29-05-13,CORINTHIANS,1,1,GOIÁS
01-06-13,CORINTHIANS,1,0,PONTE PRETA
05-06-13,CORINTHIANS,0,1,CRUZEIRO
08-06-13,CORINTHIANS,0,0,PORTUGUESA
03-07-13,CORINTHIANS,2,1,SÃO PAULO
07-07-13,CORINTHIANS,2,0,BAHIA
14-07-13,CORINTHIANS,0,1,ATLÉTICO MINEIRO
17-07-13,CORINTHIANS,2,0,SÃO PAULO
21-07-13,CORINTHIANS,1,1,ATLÉTICO PARANAENSE
28-07-13,CORINTHIANS,0,0,SÃO PAULO
31-07-13,CORINTHIANS,2,0,GRÊMIO
04-08-13,CORINTHIANS,2,0,CRICIÚMA
07-08-13,CORINTHIANS,1,1,SANTOS
11-08-13,CORINTHIANS,2,0,VITÓRIA
14-08-13,CORINTHIANS,0,0,FLUMINENSE
18-08-13,CORINTHIANS,1,0,CORITIBA
21-08-13,CORINTHIANS,0,1,LUVERDENSE
25-08-13,CORINTHIANS,1,1,VASCO DA GAMA
28-08-13,CORINTHIANS,2,0,LUVERDENSE
01-09-13,CORINTHIANS,4,0,FLAMENGO
04-09-13,CORINTHIANS,0,1,INTERNACIONAL
08-09-13,CORINTHIANS,0,0,NÁUTICO
11-09-13,CORINTHIANS,0,1,BOTAFOGO
15-09-13,CORINTHIANS,1,2,GOIÁS
18-09-13,CORINTHIANS,0,2,PONTE PRETA
22-09-13,CORINTHIANS,0,0,CRUZEIRO
25-09-13,CORINTHIANS,0,0,GRÊMIO
29-09-13,CORINTHIANS,0,4,PORTUGUESA
02-10-13,CORINTHIANS,2,0,BAHIA
06-10-13,CORINTHIANS,0,0,ATLÉTICO MINEIRO
09-10-13,CORINTHIANS,0,0,ATLÉTICO PARANAENSE
13-10-13,CORINTHIANS,0,0,SÃO PAULO
16-10-13,CORINTHIANS,0,1,GRÊMIO
19-10-13,CORINTHIANS,1,0,CRICIÚMA
23-10-13,CORINTHIANS,0,0,GRÊMIO
27-10-13,CORINTHIANS,1,1,SANTOS
03-11-13,CORINTHIANS,1,1,VITÓRIA
10-11-13,CORINTHIANS,1,0,FLUMINENSE
13-11-13,CORINTHIANS,1,0,CORITIBA
17-11-13,CORINTHIANS,0,0,VASCO DA GAMA
24-11-13,CORINTHIANS,0,1,FLAMENGO
30-11-13,CORINTHIANS,0,0,INTERNACIONAL
07-12-13,CORINTHIANS,0,1,NÁUTICO
19-01-14,CORINTHIANS,2,1,PORTUGUESA
22-01-14,CORINTHIANS,1,0,PAULISTA
25-01-14,CORINTHIANS,0,1,SÃO BERNARDO (FC)
29-01-14,CORINTHIANS,1,5,SANTOS
02-02-14,CORINTHIANS,1,2,PONTE PRETA
05-02-14,CORINTHIANS,0,2,BRAGANTINO
09-02-14,CORINTHIANS,1,1,MOGI MIRIM
16-02-14,CORINTHIANS,1,1,PALMEIRAS
19-02-14,CORINTHIANS,2,1,OESTE
22-02-14,CORINTHIANS,3,2,RIO CLARO
26-02-14,CORINTHIANS,3,0,COMERCIAL (RIBEIRÃO PRETO)
05-03-14,CORINTHIANS,4,0,LINENSE
09-03-14,CORINTHIANS,2,3,SÃO PAULO
16-03-14,CORINTHIANS,0,0,PENAPOLENSE
19-03-14,CORINTHIANS,2,0,BAHIA DE FEIRA DE SANTANA
23-03-14,CORINTHIANS,3,0,ATLÉTICO SOROCABA
20-04-14,CORINTHIANS,0,0,ATLÉTICO MINEIRO
27-04-14,CORINTHIANS,2,0,FLAMENGO
30-04-14,CORINTHIANS,3,0,NACIONAL
04-05-14,CORINTHIANS,1,0,CHAPECOENSE
11-05-14,CORINTHIANS,1,1,SÃO PAULO
14-05-14,CORINTHIANS,2,1,ATLÉTICO PARANAENSE
18-05-14,CORINTHIANS,0,1,FIGUEIRENSE
21-05-14,CORINTHIANS,1,1,ATLÉTICO PARANAENSE
25-05-14,CORINTHIANS,4,1,SPORT
28-05-14,CORINTHIANS,1,0,CRUZEIRO
01-06-14,CORINTHIANS,1,1,BOTAFOGO
06-07-14,CORINTHIANS,4,1,UBERABA
17-07-14,CORINTHIANS,2,1,INTERNACIONAL
20-07-14,CORINTHIANS,0,0,VITÓRIA
23-07-14,CORINTHIANS,3,0,BAHIA
27-07-14,CORINTHIANS,2,0,PALMEIRAS
03-08-14,CORINTHIANS,0,0,CORITIBA
06-08-14,CORINTHIANS,0,1,BAHIA
10-08-14,CORINTHIANS,1,0,SANTOS
16-08-14,CORINTHIANS,1,1,BAHIA
21-08-14,CORINTHIANS,5,2,GOIÁS
24-08-14,CORINTHIANS,1,2,GRÊMIO
27-08-14,CORINTHIANS,0,1,BRAGANTINO
31-08-14,CORINTHIANS,1,1,FLUMINENSE
03-09-14,CORINTHIANS,3,1,BRAGANTINO
07-09-14,CORINTHIANS,0,0,CRICIÚMA
11-09-14,CORINTHIANS,1,0,ATLÉTICO MINEIRO
14-09-14,CORINTHIANS,0,1,FLAMENGO
18-09-14,CORINTHIANS,1,1,CHAPECOENSE
21-09-14,CORINTHIANS,3,2,SÃO PAULO
24-09-14,CORINTHIANS,0,1,FIGUEIRENSE
28-09-14,CORINTHIANS,0,1,ATLÉTICO PARANAENSE
01-10-14,CORINTHIANS,2,0,ATLÉTICO MINEIRO
04-10-14,CORINTHIANS,3,0,SPORT
08-10-14,CORINTHIANS,1,0,CRUZEIRO
11-10-14,CORINTHIANS,0,1,BOTAFOGO
15-10-14,CORINTHIANS,1,4,ATLÉTICO MINEIRO
19-10-14,CORINTHIANS,2,1,INTERNACIONAL
22-10-14,CORINTHIANS,2,1,VITÓRIA
25-10-14,CORINTHIANS,1,1,PALMEIRAS
01-11-14,CORINTHIANS,2,2,CORITIBA
09-11-14,CORINTHIANS,1,0,SANTOS
16-11-14,CORINTHIANS,2,1,BAHIA
19-11-14,CORINTHIANS,1,0,GOIÁS
23-11-14,CORINTHIANS,1,0,GRÊMIO
30-11-14,CORINTHIANS,2,5,FLUMINENSE
06-12-14,CORINTHIANS,2,1,CRICIÚMA
15-01-15,CORINTHIANS,0,1,COLÔNIA
17-01-15,CORINTHIANS,2,1,BAYER LEVERKUSEN
24-01-15,CORINTHIANS,3,0,CORINTHIAN-CASUALS
01-02-15,CORINTHIANS,3,0,MARÍLIA
04-02-15,CORINTHIANS,4,0,ONCE CALDAS
08-02-15,CORINTHIANS,1,0,PALMEIRAS
11-02-15,CORINTHIANS,1,1,ONCE CALDAS
14-02-15,CORINTHIANS,2,1,BOTAFOGO (RIBEIRÃO PRETO)
18-02-15,CORINTHIANS,2,0,SÃO PAULO
22-02-15,CORINTHIANS,1,1,ITUANO
25-02-15,CORINTHIANS,2,0,LINENSE
01-03-15,CORINTHIANS,3,0,MOGI MIRIM
04-03-15,CORINTHIANS,1,0,SAN LORENZO
08-03-15,CORINTHIANS,1,0,SÃO PAULO
11-03-15,CORINTHIANS,1,0,SÃO BERNARDO (FC)
14-03-15,CORINTHIANS,0,0,RED BULL
17-03-15,CORINTHIANS,2,1,DANUBIO
